user,pred_ns,ground_truth,common_items,common_len,gt_len,common_len/K,not_in_pred,not_in_pred_len,not_in_pred_len/K,not_in_gt,not_in_gt_len,not_in_gt_len/K,not_in_pred/GT,common_len/GT
1697,[2666 3717 1375 3949 3732   54 4415 4269 4291 1889],"[423, 95, 498, 191, 955]",[],0,5,0.0,"[423, 95, 498, 191, 955]",5,0.5,"[2666, 3717, 1375, 3949, 3732, 54, 4415, 4269, 4291, 1889]",10,1.0,1.0,0.0
1615,[3130 3628 2006 2138 3725 3819 2624 2754 2606 1824],"[2144, 2166, 4201, 335]",[],0,4,0.0,"[2144, 2166, 4201, 335]",4,0.4,"[3130, 3628, 2006, 2138, 3725, 3819, 2624, 2754, 2606, 1824]",10,1.0,1.0,0.0
799,[3887 3972 2985 1263 2637 2667 1654 1254 4306 1821],"[463, 2161, 3518, 3959, 928, 3411, 3040, 4149]",[],0,8,0.0,"[463, 2161, 3518, 3959, 928, 3411, 3040, 4149]",8,0.8,"[3887, 3972, 2985, 1263, 2637, 2667, 1654, 1254, 4306, 1821]",10,1.0,1.0,0.0
109,[ 307 1942 4130 1893 2761 2244 2797 2302 2941 4075],"[1193, 64, 1826, 1067, 1183, 67, 1832, 348, 543]",[],0,9,0.0,"[1193, 64, 1826, 1067, 1183, 67, 1832, 348, 543]",9,0.9,"[307, 1942, 4130, 1893, 2761, 2244, 2797, 2302, 2941, 4075]",10,1.0,1.0,0.0
1253,[3374 2960  811 2038  588 1843 2696  473  447 2715],"[4422, 415, 622, 537, 990, 1591, 1177, 4339, 173, 975]",[],0,10,0.0,"[4422, 415, 622, 537, 990, 1591, 1177, 4339, 173, 975]",10,1.0,"[3374, 2960, 811, 2038, 588, 1843, 2696, 473, 447, 2715]",10,1.0,1.0,0.0
311,[ 383 2295  340 2845 4136 2871 2310 2922   45 3047],"[3088, 292, 2320, 2070, 167, 181, 3084]",[],0,7,0.0,"[3088, 292, 2320, 2070, 167, 181, 3084]",7,0.7,"[383, 2295, 340, 2845, 4136, 2871, 2310, 2922, 45, 3047]",10,1.0,1.0,0.0
1226,[1199 2477 1510 2014 3006 4188  613  632  122 4474],"[2431, 1636, 3681, 1690, 1669, 1683, 3822, 2445, 1308, 247, 910, 1634]",[],0,12,0.0,"[2431, 1636, 3681, 1690, 1669, 1683, 3822, 2445, 1308, 247, 910, 1634]",12,1.2,"[1199, 2477, 1510, 2014, 3006, 4188, 613, 632, 122, 4474]",10,1.0,1.0,0.0
1351,[2062 1517 3295  651 2707 1804  202 3943 3863  379],"[3200, 2084, 1643, 1134, 2044, 806, 1804]",[1804],1,7,0.1,"[3200, 2084, 1643, 1134, 2044, 806]",6,0.6,"[2062, 1517, 3295, 651, 2707, 202, 3943, 3863, 379]",9,0.9,0.8571428571428571,0.14285714285714285
1622,[2631 3757 1519 3999 2068 1528  886  757 1577 2761],"[617, 2175, 4013, 993, 758, 718]",[],0,6,0.0,"[617, 2175, 4013, 993, 758, 718]",6,0.6,"[2631, 3757, 1519, 3999, 2068, 1528, 886, 757, 1577, 2761]",10,1.0,1.0,0.0
1428,[ 700  175 4026 1962 1909 1941  734 3684 2873 4344],"[722, 3404, 2486, 993, 319, 2785]",[],0,6,0.0,"[722, 3404, 2486, 993, 319, 2785]",6,0.6,"[700, 175, 4026, 1962, 1909, 1941, 734, 3684, 2873, 4344]",10,1.0,1.0,0.0
1545,[ 895 4373 2693 2326 4464 1950 2763 1967 2906 2728],"[3714, 3531, 110, 1248, 2619, 4222]",[],0,6,0.0,"[3714, 3531, 110, 1248, 2619, 4222]",6,0.6,"[895, 4373, 2693, 2326, 4464, 1950, 2763, 1967, 2906, 2728]",10,1.0,1.0,0.0
597,[3577 2341  683  653 3201 2247 1890 2201 4113 1269],"[381, 3864, 3215, 710, 1415, 38, 66, 419, 910, 2175, 3808, 1642]",[],0,12,0.0,"[381, 3864, 3215, 710, 1415, 38, 66, 419, 910, 2175, 3808, 1642]",12,1.2,"[3577, 2341, 683, 653, 3201, 2247, 1890, 2201, 4113, 1269]",10,1.0,1.0,0.0
238,[4214  900  229 3239   26  544 3598 2236 2093  414],"[762, 69, 1727, 1665, 1447, 1446, 370, 1442, 813, 319]",[],0,10,0.0,"[762, 69, 1727, 1665, 1447, 1446, 370, 1442, 813, 319]",10,1.0,"[4214, 900, 229, 3239, 26, 544, 3598, 2236, 2093, 414]",10,1.0,1.0,0.0
544,[3170 4204 1905 2102  301 1962 1017 4183 3841 2136],"[533, 2400, 1672, 1019, 3735, 501, 1458, 1034, 531, 1883]",[],0,10,0.0,"[533, 2400, 1672, 1019, 3735, 501, 1458, 1034, 531, 1883]",10,1.0,"[3170, 4204, 1905, 2102, 301, 1962, 1017, 4183, 3841, 2136]",10,1.0,1.0,0.0
832,[  72  971 2391 1378  724 2683 4480 1346 1062 3544],"[3053, 2476, 514, 1755]",[],0,4,0.0,"[3053, 2476, 514, 1755]",4,0.4,"[72, 971, 2391, 1378, 724, 2683, 4480, 1346, 1062, 3544]",10,1.0,1.0,0.0
831,[3363 3104 1770  377 1223 1478 4114 1814 3618  708],"[3025, 1396, 209, 212, 1390, 1571]",[],0,6,0.0,"[3025, 1396, 209, 212, 1390, 1571]",6,0.6,"[3363, 3104, 1770, 377, 1223, 1478, 4114, 1814, 3618, 708]",10,1.0,1.0,0.0
1193,[1782 3636  208  528 1285 1779 3541 3064 1606 2426],"[1286, 1434, 88, 4211, 395, 239, 84, 4079, 250, 1768, 80, 933, 1804]",[],0,13,0.0,"[1286, 1434, 88, 4211, 395, 239, 84, 4079, 250, 1768, 80, 933, 1804]",13,1.3,"[1782, 3636, 208, 528, 1285, 1779, 3541, 3064, 1606, 2426]",10,1.0,1.0,0.0
129,[2439 2790 2482  682 1830  603 1714 2097 2056 3794],"[1895, 1978, 185, 673, 1648]",[],0,5,0.0,"[1895, 1978, 185, 673, 1648]",5,0.5,"[2439, 2790, 2482, 682, 1830, 603, 1714, 2097, 2056, 3794]",10,1.0,1.0,0.0
1639,[3374 2466 3444 1033 2502  688  965 3264 3624  733],"[4246, 3185, 4212, 204, 3302]",[],0,5,0.0,"[4246, 3185, 4212, 204, 3302]",5,0.5,"[3374, 2466, 3444, 1033, 2502, 688, 965, 3264, 3624, 733]",10,1.0,1.0,0.0
865,[1446 2959  994 1184 3484 3162 3087 3911 2239 3105],"[422, 778, 612, 786, 302, 711, 509, 309]",[],0,8,0.0,"[422, 778, 612, 786, 302, 711, 509, 309]",8,0.8,"[1446, 2959, 994, 1184, 3484, 3162, 3087, 3911, 2239, 3105]",10,1.0,1.0,0.0
1623,[ 689 3950 4112 1535 4347 3932 4425 3701 1247  357],"[2061, 167, 1391, 186, 228]",[],0,5,0.0,"[2061, 167, 1391, 186, 228]",5,0.5,"[689, 3950, 4112, 1535, 4347, 3932, 4425, 3701, 1247, 357]",10,1.0,1.0,0.0
780,[1684 3282 2332 1215  575 1335 2927 2233 4453  654],"[2915, 4123, 542, 1067, 540, 4122]",[],0,6,0.0,"[2915, 4123, 542, 1067, 540, 4122]",6,0.6,"[1684, 3282, 2332, 1215, 575, 1335, 2927, 2233, 4453, 654]",10,1.0,1.0,0.0
1771,[3289  638 2903 2749 1076 3405  288 3047 2756 3538],"[337, 899, 298, 975, 1641, 3363, 86, 442]",[],0,8,0.0,"[337, 899, 298, 975, 1641, 3363, 86, 442]",8,0.8,"[3289, 638, 2903, 2749, 1076, 3405, 288, 3047, 2756, 3538]",10,1.0,1.0,0.0
858,[3059 1282  432 3900 1176 3139 3359 1241  190   12],"[1027, 2837, 3915, 534, 849, 839, 532]",[],0,7,0.0,"[1027, 2837, 3915, 534, 849, 839, 532]",7,0.7,"[3059, 1282, 432, 3900, 1176, 3139, 3359, 1241, 190, 12]",10,1.0,1.0,0.0
697,[2856 1399  473 4389 3441 1931 3712  578 2837 1452],"[783, 1019, 2435, 2529, 790, 779]",[],0,6,0.0,"[783, 1019, 2435, 2529, 790, 779]",6,0.6,"[2856, 1399, 473, 4389, 3441, 1931, 3712, 578, 2837, 1452]",10,1.0,1.0,0.0
1280,[3885 1625 3966  801  398 3644 2249 2574 4079 3684],"[786, 2945, 3135, 674, 3138, 785]",[],0,6,0.0,"[786, 2945, 3135, 674, 3138, 785]",6,0.6,"[3885, 1625, 3966, 801, 398, 3644, 2249, 2574, 4079, 3684]",10,1.0,1.0,0.0
1559,[ 468 4357 3321 2178   77 1862 1305   73  949 1915],"[617, 39, 1172, 806, 645, 549]",[],0,6,0.0,"[617, 39, 1172, 806, 645, 549]",6,0.6,"[468, 4357, 3321, 2178, 77, 1862, 1305, 73, 949, 1915]",10,1.0,1.0,0.0
58,[2839  830 4313  632  942 2838 1796 4263  131   77],"[1162, 1149, 1164, 1154, 109, 395, 1165, 1153]",[],0,8,0.0,"[1162, 1149, 1164, 1154, 109, 395, 1165, 1153]",8,0.8,"[2839, 830, 4313, 632, 942, 2838, 1796, 4263, 131, 77]",10,1.0,1.0,0.0
24,[ 994  878  790 4354 2503 3007 3274 4335  570 2225],"[547, 629, 634, 633, 635, 619]",[],0,6,0.0,"[547, 629, 634, 633, 635, 619]",6,0.6,"[994, 878, 790, 4354, 2503, 3007, 3274, 4335, 570, 2225]",10,1.0,1.0,0.0
453,[3374 4379 2422 3970 4261 1570 3942 2519 2439  217],"[115, 936, 1671, 86, 3376, 3548, 989, 565, 843, 3549, 1643]",[],0,11,0.0,"[115, 936, 1671, 86, 3376, 3548, 989, 565, 843, 3549, 1643]",11,1.1,"[3374, 4379, 2422, 3970, 4261, 1570, 3942, 2519, 2439, 217]",10,1.0,1.0,0.0
926,[ 644 3778  246 3779  577 2083 2801 4447 2916 1822],"[783, 2844, 417, 308, 1574, 512]",[],0,6,0.0,"[783, 2844, 417, 308, 1574, 512]",6,0.6,"[644, 3778, 246, 3779, 577, 2083, 2801, 4447, 2916, 1822]",10,1.0,1.0,0.0
885,[4374 1046 2342 4360 1077 3914  870 3139 1455 2629],"[1143, 2035, 3683, 3368, 4092]",[],0,5,0.0,"[1143, 2035, 3683, 3368, 4092]",5,0.5,"[4374, 1046, 2342, 4360, 1077, 3914, 870, 3139, 1455, 2629]",10,1.0,1.0,0.0
1123,[1355 2988 2516   34 3389  414  183 1340 1959 3833],"[1117, 3974, 2132]",[],0,3,0.0,"[1117, 3974, 2132]",3,0.3,"[1355, 2988, 2516, 34, 3389, 414, 183, 1340, 1959, 3833]",10,1.0,1.0,0.0
1113,[ 815 2636 3222 3377 2196  282 4118 2438 4431 3039],"[4356, 4015]",[],0,2,0.0,"[4356, 4015]",2,0.2,"[815, 2636, 3222, 3377, 2196, 282, 4118, 2438, 4431, 3039]",10,1.0,1.0,0.0
160,[2465  202 3910 1506 3256 2225 2115 3201  666 3545],"[312, 313, 1191, 1035, 718, 2274]",[],0,6,0.0,"[312, 313, 1191, 1035, 718, 2274]",6,0.6,"[2465, 202, 3910, 1506, 3256, 2225, 2115, 3201, 666, 3545]",10,1.0,1.0,0.0
459,[3126 2313  478 1579 2188  206 2634  721   65 2439],"[1809, 1307, 845, 836, 591, 1758, 3563, 1009, 874, 80, 1005]",[],0,11,0.0,"[1809, 1307, 845, 836, 591, 1758, 3563, 1009, 874, 80, 1005]",11,1.1,"[3126, 2313, 478, 1579, 2188, 206, 2634, 721, 65, 2439]",10,1.0,1.0,0.0
561,[2086 1977 2028  265 4164 1440 3084  779 1430  298],"[151, 2778]",[],0,2,0.0,"[151, 2778]",2,0.2,"[2086, 1977, 2028, 265, 4164, 1440, 3084, 779, 1430, 298]",10,1.0,1.0,0.0
1859,[3907 2415 2124  281 3345 2703 3155 3872 2760 2841],"[885, 1109, 3792, 1365, 1449]",[],0,5,0.0,"[885, 1109, 3792, 1365, 1449]",5,0.5,"[3907, 2415, 2124, 281, 3345, 2703, 3155, 3872, 2760, 2841]",10,1.0,1.0,0.0
1387,[2954 2935 3840  422  634 1643  868 3176 1270  203],"[2852, 8, 592, 10, 3249, 2536, 609, 1618, 2225, 1189]",[],0,10,0.0,"[2852, 8, 592, 10, 3249, 2536, 609, 1618, 2225, 1189]",10,1.0,"[2954, 2935, 3840, 422, 634, 1643, 868, 3176, 1270, 203]",10,1.0,1.0,0.0
872,[4091 4120  686  990  503 1272 2286 2989 4093  818],"[1572, 1695, 1692, 2470, 2720, 1823, 785, 2800, 1569, 2873]",[],0,10,0.0,"[1572, 1695, 1692, 2470, 2720, 1823, 785, 2800, 1569, 2873]",10,1.0,"[4091, 4120, 686, 990, 503, 1272, 2286, 2989, 4093, 818]",10,1.0,1.0,0.0
308,[4135 2072 4385 1645 2509  479  609 1525 4183 4246],"[3075, 1340, 961, 965, 829, 182, 274]",[],0,7,0.0,"[3075, 1340, 961, 965, 829, 182, 274]",7,0.7,"[4135, 2072, 4385, 1645, 2509, 479, 609, 1525, 4183, 4246]",10,1.0,1.0,0.0
939,[ 185  181 4250  334 1380  498 4335 1727 1397  126],"[718, 446, 2622, 2591, 4293, 2085]",[],0,6,0.0,"[718, 446, 2622, 2591, 4293, 2085]",6,0.6,"[185, 181, 4250, 334, 1380, 498, 4335, 1727, 1397, 126]",10,1.0,1.0,0.0
303,[ 255 3206 4004  138 1403 3733 3763 1409  222 1100],"[3070, 9, 1, 867]",[],0,4,0.0,"[3070, 9, 1, 867]",4,0.4,"[255, 3206, 4004, 138, 1403, 3733, 3763, 1409, 222, 1100]",10,1.0,1.0,0.0
1569,[ 609 1591  341 3087 2247 3140 2545  203 2104 3028],"[438, 344, 118, 1796, 1543, 1475, 1823, 3616]",[],0,8,0.0,"[438, 344, 118, 1796, 1543, 1475, 1823, 3616]",8,0.8,"[609, 1591, 341, 3087, 2247, 3140, 2545, 203, 2104, 3028]",10,1.0,1.0,0.0
1812,[3026  463 2249 1445 2072  995 3757 1838  516 3928],"[1001, 1921, 1236, 118, 1704, 197, 2354, 572]",[],0,8,0.0,"[1001, 1921, 1236, 118, 1704, 197, 2354, 572]",8,0.8,"[3026, 463, 2249, 1445, 2072, 995, 3757, 1838, 516, 3928]",10,1.0,1.0,0.0
1775,[2532  697  120 1124 3222 2172 3788 4138 2583 1148],"[460, 370, 80, 2181, 1440, 1199]",[],0,6,0.0,"[460, 370, 80, 2181, 1440, 1199]",6,0.6,"[2532, 697, 120, 1124, 3222, 2172, 3788, 4138, 2583, 1148]",10,1.0,1.0,0.0
1876,[4050 4353 3616 4031 2963 1536 1593 3342 1838 2502],"[346, 4257, 82, 1630, 1108, 696, 1181, 649]",[],0,8,0.0,"[346, 4257, 82, 1630, 1108, 696, 1181, 649]",8,0.8,"[4050, 4353, 3616, 4031, 2963, 1536, 1593, 3342, 1838, 2502]",10,1.0,1.0,0.0
1845,[2340 2358 1925  306 1890 2138 3345   34 3085 3654],"[17, 23, 729, 24, 313, 266]",[],0,6,0.0,"[17, 23, 729, 24, 313, 266]",6,0.6,"[2340, 2358, 1925, 306, 1890, 2138, 3345, 34, 3085, 3654]",10,1.0,1.0,0.0
1816,[4296 4165 3427  177  369 3920  666  196 1313 1028],"[2558, 1682, 4471]",[],0,3,0.0,"[2558, 1682, 4471]",3,0.3,"[4296, 4165, 3427, 177, 369, 3920, 666, 196, 1313, 1028]",10,1.0,1.0,0.0
53,[2671 3514 1272 2978 2556 2367  648 4325 2549  413],"[1070, 1079, 734, 298, 204, 731, 1081, 1073]",[],0,8,0.0,"[1070, 1079, 734, 298, 204, 731, 1081, 1073]",8,0.8,"[2671, 3514, 1272, 2978, 2556, 2367, 648, 4325, 2549, 413]",10,1.0,1.0,0.0
429,[4353 3410 4141 3271 1516 2895 3530   97 3124  744],"[38, 110, 1522, 1921, 2850, 728, 1133, 636, 737, 997, 3480, 735, 2344, 912]",[],0,14,0.0,"[38, 110, 1522, 1921, 2850, 728, 1133, 636, 737, 997, 3480, 735, 2344, 912]",14,1.4,"[4353, 3410, 4141, 3271, 1516, 2895, 3530, 97, 3124, 744]",10,1.0,1.0,0.0
435,[2231  991 1782 3649  128 4093 1772 1400  915 3823],"[341, 1342, 1164, 3213, 1897, 1336, 324, 1086, 2643]",[],0,9,0.0,"[341, 1342, 1164, 3213, 1897, 1336, 324, 1086, 2643]",9,0.9,"[2231, 991, 1782, 3649, 128, 4093, 1772, 1400, 915, 3823]",10,1.0,1.0,0.0
1891,[2296 2251 3124 1018 1430  710 3603 1114 1953  722],"[4482, 3744, 33, 2326]",[],0,4,0.0,"[4482, 3744, 33, 2326]",4,0.4,"[2296, 2251, 3124, 1018, 1430, 710, 3603, 1114, 1953, 722]",10,1.0,1.0,0.0
1214,[1884 1528 1883 2956 4335 3451  146  498 3605   11],"[1607, 216, 2288, 2283, 532, 1707, 2084, 3780, 4169, 1054]",[],0,10,0.0,"[1607, 216, 2288, 2283, 532, 1707, 2084, 3780, 4169, 1054]",10,1.0,"[1884, 1528, 1883, 2956, 4335, 3451, 146, 498, 3605, 11]",10,1.0,1.0,0.0
587,[1604 3115 3172 3029 1181   36 4306 2770 2403 3615],"[504, 318, 3842, 3846, 3618, 3038]",[],0,6,0.0,"[504, 318, 3842, 3846, 3618, 3038]",6,0.6,"[1604, 3115, 3172, 3029, 1181, 36, 4306, 2770, 2403, 3615]",10,1.0,1.0,0.0
886,[3899 3061 3325 1962 1419 4133 3486 3578 4335 1075],"[82, 2089, 512, 685, 677, 109, 2146]",[],0,7,0.0,"[82, 2089, 512, 685, 677, 109, 2146]",7,0.7,"[3899, 3061, 3325, 1962, 1419, 4133, 3486, 3578, 4335, 1075]",10,1.0,1.0,0.0
1231,[1244  642 3696 3250 1519 3867 3587 2220 1827 1295],"[722, 1560, 3020, 1700, 2110, 2263, 3412, 1559, 2976]",[],0,9,0.0,"[722, 1560, 3020, 1700, 2110, 2263, 3412, 1559, 2976]",9,0.9,"[1244, 642, 3696, 3250, 1519, 3867, 3587, 2220, 1827, 1295]",10,1.0,1.0,0.0
1773,[ 450 4102 3628 1237 3341  892 3697 2552 1390 3612],"[4128, 3266, 1293, 2268, 3426, 1855, 1283]",[],0,7,0.0,"[4128, 3266, 1293, 2268, 3426, 1855, 1283]",7,0.7,"[450, 4102, 3628, 1237, 3341, 892, 3697, 2552, 1390, 3612]",10,1.0,1.0,0.0
1310,[3341 2842 1370  609 2222 1657 1659 3945 4236  131],"[780, 1722, 1382, 791, 1921, 783, 3876, 3183, 1568, 1912]",[],0,10,0.0,"[780, 1722, 1382, 791, 1921, 783, 3876, 3183, 1568, 1912]",10,1.0,"[3341, 2842, 1370, 609, 2222, 1657, 1659, 3945, 4236, 131]",10,1.0,1.0,0.0
488,[4397 1137 3660 3648 3510 2369 3123 3099 3023 2540],"[2582, 417, 1823, 2593, 2759, 337, 529, 1948, 1231, 1019, 302, 2746]",[],0,12,0.0,"[2582, 417, 1823, 2593, 2759, 337, 529, 1948, 1231, 1019, 302, 2746]",12,1.2,"[4397, 1137, 3660, 3648, 3510, 2369, 3123, 3099, 3023, 2540]",10,1.0,1.0,0.0
1263,[4321 3907 3115 1546  591 1479  947 1242  126 2470],"[879, 532, 1007, 444, 1009, 890, 3563]",[],0,7,0.0,"[879, 532, 1007, 444, 1009, 890, 3563]",7,0.7,"[4321, 3907, 3115, 1546, 591, 1479, 947, 1242, 126, 2470]",10,1.0,1.0,0.0
1356,[1176 2610 3776 1814  609 1505 4389 2727  918 3770],"[935, 1861, 3389, 90]",[],0,4,0.0,"[935, 1861, 3389, 90]",4,0.4,"[1176, 2610, 3776, 1814, 609, 1505, 4389, 2727, 918, 3770]",10,1.0,1.0,0.0
1311,[2761  196 4292 3348  331  528  659 2963 1644 3052],"[143, 228, 2166, 1046]",[],0,4,0.0,"[143, 228, 2166, 1046]",4,0.4,"[2761, 196, 4292, 3348, 331, 528, 659, 2963, 1644, 3052]",10,1.0,1.0,0.0
1573,[1180 2507  383 3376  302   14 1936 1545 3887 2390],"[1814, 414, 1661, 512, 1579, 191, 516, 3724]",[],0,8,0.0,"[1814, 414, 1661, 512, 1579, 191, 516, 3724]",8,0.8,"[1180, 2507, 383, 3376, 302, 14, 1936, 1545, 3887, 2390]",10,1.0,1.0,0.0
1441,[1606 2086 2775 3644 1404 2038 4390 1935 4218  666],"[549, 658, 2453, 705, 3734]",[],0,5,0.0,"[549, 658, 2453, 705, 3734]",5,0.5,"[1606, 2086, 2775, 3644, 1404, 2038, 4390, 1935, 4218, 666]",10,1.0,1.0,0.0
627,[1727 2870 2262 4028 1519  486  278 4170 4177 2605],"[426, 2167, 87, 336, 345, 3568]",[],0,6,0.0,"[426, 2167, 87, 336, 345, 3568]",6,0.6,"[1727, 2870, 2262, 4028, 1519, 486, 278, 4170, 4177, 2605]",10,1.0,1.0,0.0
1219,[2292  697 2174  503 2782 3002  704   90 2325 2693],"[3364, 3458, 363, 4321, 2981, 360, 3694]",[],0,7,0.0,"[3364, 3458, 363, 4321, 2981, 360, 3694]",7,0.7,"[2292, 697, 2174, 503, 2782, 3002, 704, 90, 2325, 2693]",10,1.0,1.0,0.0
214,[1897 2812 2531  343 2507 1905  703 1769 1598 1819],"[1711, 460, 769, 2628, 2632, 549, 2633]",[],0,7,0.0,"[1711, 460, 769, 2628, 2632, 549, 2633]",7,0.7,"[1897, 2812, 2531, 343, 2507, 1905, 703, 1769, 1598, 1819]",10,1.0,1.0,0.0
455,[3948   38  974 4013 1742 4262 1681 1137 1375 1516],"[278, 828, 3555]",[],0,3,0.0,"[278, 828, 3555]",3,0.3,"[3948, 38, 974, 4013, 1742, 4262, 1681, 1137, 1375, 1516]",10,1.0,1.0,0.0
1358,[1677 4261 4262  254 4111 4119 1961 1245 1240 4206],"[40, 2367, 1661, 617, 3799, 1111, 544, 4027]",[],0,8,0.0,"[40, 2367, 1661, 617, 3799, 1111, 544, 4027]",8,0.8,"[1677, 4261, 4262, 254, 4111, 4119, 1961, 1245, 1240, 4206]",10,1.0,1.0,0.0
1217,[2842 2182 1342 2206 3268   95  593 3595  934 3218],"[1181, 2310, 3895, 826, 2161, 3566]",[],0,6,0.0,"[1181, 2310, 3895, 826, 2161, 3566]",6,0.6,"[2842, 2182, 1342, 2206, 3268, 95, 593, 3595, 934, 3218]",10,1.0,1.0,0.0
1739,[1139 2655 2895 1540 2350 3758 4027 2149 4068 2673],"[91, 357, 1368, 1207, 827, 2425, 2367]",[],0,7,0.0,"[91, 357, 1368, 1207, 827, 2425, 2367]",7,0.7,"[1139, 2655, 2895, 1540, 2350, 3758, 4027, 2149, 4068, 2673]",10,1.0,1.0,0.0
97,[1672 3513 2860 4188 2550 1921 4231 4480  792 4071],"[1065, 1481, 636, 1699, 448, 1258, 1697]",[],0,7,0.0,"[1065, 1481, 636, 1699, 448, 1258, 1697]",7,0.7,"[1672, 3513, 2860, 4188, 2550, 1921, 4231, 4480, 792, 4071]",10,1.0,1.0,0.0
1417,[3002 1075  733  755 2916 2421 4130 4000 2779 1883],"[2853, 2690, 1148, 576, 2001, 4208]",[],0,6,0.0,"[2853, 2690, 1148, 576, 2001, 4208]",6,0.6,"[3002, 1075, 733, 755, 2916, 2421, 4130, 4000, 2779, 1883]",10,1.0,1.0,0.0
964,[3887 3602 3800 1201 3468 2283 2062 1990 2819 3429],"[962, 925, 420, 1418]",[],0,4,0.0,"[962, 925, 420, 1418]",4,0.4,"[3887, 3602, 3800, 1201, 3468, 2283, 2062, 1990, 2819, 3429]",10,1.0,1.0,0.0
1122,[4181 3770 3513  313 4347 1206  659 3925  584 3558],"[454, 3858, 743, 1540, 2451]",[],0,5,0.0,"[454, 3858, 743, 1540, 2451]",5,0.5,"[4181, 3770, 3513, 313, 4347, 1206, 659, 3925, 584, 3558]",10,1.0,1.0,0.0
1676,[1760 2807 1744 4460 4076   40 2975 4138 1967 3968],"[1393, 3919, 2573, 2640, 2070, 184]",[],0,6,0.0,"[1393, 3919, 2573, 2640, 2070, 184]",6,0.6,"[1760, 2807, 1744, 4460, 4076, 40, 2975, 4138, 1967, 3968]",10,1.0,1.0,0.0
501,[3776   38 3544 1124 4389  126 3081 2989 1256 3183],"[1393, 1961, 1392, 676]",[],0,4,0.0,"[1393, 1961, 1392, 676]",4,0.4,"[3776, 38, 3544, 1124, 4389, 126, 3081, 2989, 1256, 3183]",10,1.0,1.0,0.0
1491,[ 287  578 3637 1471  912 4389 1270 3059 1905 3412],"[245, 67, 3715, 20, 584, 90, 544, 702, 717, 3717]",[],0,10,0.0,"[245, 67, 3715, 20, 584, 90, 544, 702, 717, 3717]",10,1.0,"[287, 578, 3637, 1471, 912, 4389, 1270, 3059, 1905, 3412]",10,1.0,1.0,0.0
106,[1101 3470  895 1170 4076 3685 1967 2490 3751 3028],"[110, 543, 718, 234, 1806, 1799, 636, 476, 1803]",[],0,9,0.0,"[110, 543, 718, 234, 1806, 1799, 636, 476, 1803]",9,0.9,"[1101, 3470, 895, 1170, 4076, 3685, 1967, 2490, 3751, 3028]",10,1.0,1.0,0.0
161,[2242 3029 4047 2237 4379 2663 2280 1890  947  822],"[793, 2278, 1908, 1064]",[],0,4,0.0,"[793, 2278, 1908, 1064]",4,0.4,"[2242, 3029, 4047, 2237, 4379, 2663, 2280, 1890, 947, 822]",10,1.0,1.0,0.0
327,[4460 1337 3418  567  251 3986 2705 4296 4145 3609],"[2587, 817, 258, 1569, 1461, 3138, 1466, 786, 1220, 674, 2433, 3134, 1140]",[],0,13,0.0,"[2587, 817, 258, 1569, 1461, 3138, 1466, 786, 1220, 674, 2433, 3134, 1140]",13,1.3,"[4460, 1337, 3418, 567, 251, 3986, 2705, 4296, 4145, 3609]",10,1.0,1.0,0.0
584,[3271  680 2537 2674 1588 3468  758 3775 1141 2474],"[346, 3838, 1841]",[],0,3,0.0,"[346, 3838, 1841]",3,0.3,"[3271, 680, 2537, 2674, 1588, 3468, 758, 3775, 1141, 2474]",10,1.0,1.0,0.0
166,[1491 3887 2206 3428 3140 3148  392 3760 2283  642],"[1247, 1182, 2305, 624, 379, 1864, 88, 1240]",[],0,8,0.0,"[1247, 1182, 2305, 624, 379, 1864, 88, 1240]",8,0.8,"[1491, 3887, 2206, 3428, 3140, 3148, 392, 3760, 2283, 642]",10,1.0,1.0,0.0
784,[1395 1857  399  274 2184 4306 1200 2130 2078 1008],"[28, 2878, 794, 1874, 786, 482, 778, 337, 3612, 4133]",[],0,10,0.0,"[28, 2878, 794, 1874, 786, 482, 778, 337, 3612, 4133]",10,1.0,"[1395, 1857, 399, 274, 2184, 4306, 1200, 2130, 2078, 1008]",10,1.0,1.0,0.0
847,[2394  298 2162 1740  589 2108 3810 3899 3995  134],"[1142, 420, 249, 1064, 98, 419, 430]",[],0,7,0.0,"[1142, 420, 249, 1064, 98, 419, 430]",7,0.7,"[2394, 298, 2162, 1740, 589, 2108, 3810, 3899, 3995, 134]",10,1.0,1.0,0.0
227,[2507 3819 2627 3890  702 2179 4390  347 1369 2587],"[164, 272, 1449, 175]",[],0,4,0.0,"[164, 272, 1449, 175]",4,0.4,"[2507, 3819, 2627, 3890, 702, 2179, 4390, 347, 1369, 2587]",10,1.0,1.0,0.0
475,[1470  916  772 3299  600 1815 3632 3733 3481 3751],[2422],[],0,1,0.0,[2422],1,0.1,"[1470, 916, 772, 3299, 600, 1815, 3632, 3733, 3481, 3751]",10,1.0,1.0,0.0
1364,[2680 4389 3508 3171 1584 2529 4032 3090 1471 3030],"[823, 1454, 828, 269]",[],0,4,0.0,"[823, 1454, 828, 269]",4,0.4,"[2680, 4389, 3508, 3171, 1584, 2529, 4032, 3090, 1471, 3030]",10,1.0,1.0,0.0
848,[3503 1354  728 3572 3770 4462  986 2771 2919  733],"[1823, 511, 2529, 1073, 298]",[],0,5,0.0,"[1823, 511, 2529, 1073, 298]",5,0.5,"[3503, 1354, 728, 3572, 3770, 4462, 986, 2771, 2919, 733]",10,1.0,1.0,0.0
